"logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B"
"GOLGA2P5" -0.720023849955398 4.47446159115348 -4.26634640444637 0.00016885409645721 0.00843698095518398 0.803584060524328
"TIMP1" 0.88994441616246 7.87167309136956 4.29997118198626 0.000153500466249271 0.00819039591860362 0.80301696560033
"MAD2L2" 0.333308760480306 4.9453627649374 4.27664172495044 0.000163999037203493 0.00833567520130858 0.785642026313228
"ATP5MC3" 0.284113125831127 5.92352064150998 4.29274263422599 0.00015668054420065 0.00821145323206249 0.78453756545326
"BLVRA" 0.606690221468253 5.73572820296901 4.2890302090893 0.000158338905582423 0.00825999789640721 0.780155135223007
"ZNF33B" -0.489937113578534 4.22053199665306 -4.2489678493071 0.000177372542119194 0.00878795070081565 0.771166421377965
"SHKBP1" 0.336055632935195 8.03483439196191 4.28463225741069 0.000160325885378138 0.00825999789640721 0.762544279300084
"ZNF816" -0.66202845793203 1.01504720108524 -4.3126330729487 0.000148082664719823 0.00806741334412746 0.758674967221404
"TYMP" 0.807057129949282 8.66967703427081 4.27917229574035 0.000162826883790985 0.00831192473447316 0.758537333171847
"HK3" 0.795751556438633 7.97329652182126 4.28206248886515 0.000161498247425884 0.00827994492889574 0.755838218619122
"BACH1" 0.577430952594415 7.25683566261195 4.2844501006735 0.000160408710844407 0.00825999789640721 0.754303582498246
"SBDSP1" -0.453248068799617 5.34398155380977 -4.26919362107265 0.000167497423243535 0.00840558730618146 0.751729880304197
"FAM169A" -1.10873695653852 3.1514791452047 -4.21672138625853 0.000194314207302103 0.00920222141568834 0.730105844947463
"FCGBP" -1.65375108172893 3.82304978919414 -4.21830896249614 0.000193444059472558 0.00919795302137262 0.729384052360675
"SETD6" -0.497457492140997 3.2760667639001 -4.21461267844488 0.000195475943311203 0.00922020929410282 0.724625404225253
"MPHOSPH8" -0.450063563330521 6.34333577088674 -4.26916085166697 0.000167512976335875 0.00840558730618146 0.715933265419821
"ZNF32" -0.436988277498429 3.59440208656669 -4.20722069139685 0.000199602574707788 0.00930321565594559 0.696187766704714
"WNT10B" -0.780343889577049 3.315113833663 -4.20018139958663 0.000203611915617545 0.00937887386313317 0.688278485981185
"WARS1" 0.759577954356034 8.82761205229632 4.25012649035351 0.000176791679244881 0.00878795070081565 0.682976573061683
"MYD88" 0.500136922982994 8.25222602069036 4.24455029600614 0.000179604487694757 0.00878795070081565 0.658133348961586
"TMSB10" 0.283401723598939 10.2569867152453 4.23020271517422 0.000187045942696747 0.00899325810234253 0.652956505131419
"ODF3B" 0.794424097775035 6.96168932142276 4.24628487183827 0.000178724824756402 0.00878795070081565 0.650421715902542
"DPP3" 0.346192000099967 5.11371495080023 4.22906031477008 0.000187651332154973 0.00899325810234253 0.648696082629304
"YWHAE" 0.377904442017588 6.95132077136636 4.24568543079107 0.000179028341228856 0.00878795070081565 0.647851772760584
"TYMS" 1.29793988238035 3.28643824472971 4.18571062402906 0.000212104356152862 0.00962438824123343 0.64602123000213
"ERP27" -0.499594832684156 3.22381163094055 -4.18107864533241 0.000214895592427309 0.0096351666384138 0.639632091324575
"EHBP1L1" 0.393477393964089 9.20868752910197 4.22987835264764 0.000187217635678136 0.00899325810234253 0.634346665303771
"STK4" -0.23042914363129 8.05734169608722 -4.23458776790399 0.000184739979460183 0.00899325810234253 0.627515859171619
"UBA1" 0.249235321069104 7.80906128711596 4.23195281506713 0.000186122242334661 0.00899325810234253 0.617876807675175
"MYDGF" 0.378733632221305 5.72454000609627 4.22769680037592 0.000188376420562975 0.00899325810234253 0.615813640331183
"CNPY4" -0.384104874032597 3.55361732504488 -4.17080303703615 0.000221217234730774 0.00969737409645087 0.603507402180356
"PSMD14" 0.353495893617948 4.24705256836996 4.17704496149045 0.000217355689754036 0.00967191808897959 0.56904654815485
"ACTB" 0.465427336227535 12.7369880748258 4.18371314675767 0.000213303639812491 0.00962438824123343 0.56691212227184
"NDUFA6" 0.309982986613734 5.20282040922057 4.19797838841345 0.000204882872326129 0.00940069583840357 0.560928184040712
"ZYX" 0.417126694185827 9.41005135221266 4.20096578152762 0.000203161266132733 0.00937887386313317 0.560595600174259
"CLTC" 0.311375929524992 7.47339034563717 4.20981059202233 0.000198147082512056 0.00930321565594559 0.554893245422694
"ATP5PB" 0.284945160761562 6.34019428802848 4.20856162645253 0.000198847677647554 0.00930321565594559 0.550140301010715
"PSMD1" 0.318502235799672 5.49163143113903 4.19505058548505 0.000206584056053828 0.0094420123604137 0.538321880125155
"RPS27L" 0.330456183736729 4.55087262802284 4.17326219713692 0.000219687899255341 0.00968752309180364 0.536794389172816
"PLIN3" 0.557346975196955 6.38780822470277 4.20200476246201 0.000202565852361181 0.00937887386313317 0.532154128382499
"YIPF1" 0.475787806232966 4.15277963081544 4.15472681729726 0.000231475904837849 0.00992568679944697 0.516420214589122
"CDC42BPA" 0.986455442047625 1.46667622765065 4.1636296741331 0.000225738332601144 0.0098225329078697 0.504885729152148
"POLI" -0.435361787695996 4.2981904506492 -4.14792997169952 0.000235952458444133 0.00997258562714415 0.498858071327496
"EIF4A2" -0.277651751350268 9.02812261882753 -4.17888029535314 0.000216232926925795 0.00965840406935217 0.493291786752179
"PARK7" 0.281753464882995 6.35360703052075 4.18473053575966 0.0002126919695817 0.00962438824123343 0.486056872463954
"UBE2L6" 0.558855429787902 6.80771975377514 4.18282500269699 0.000213839019606781 0.00962438824123343 0.478994648748098
"NPDC1" 0.786605502541127 5.34037172232413 4.16631401918861 0.000224035957439792 0.0097845630004816 0.468004020418539
"TGM2" 1.17943289650956 3.35415701184638 4.11696051416593 0.000257449804418802 0.0104992720789229 0.466775655158725
"SLC1A5" 0.878065751195049 5.89009633798398 4.1724835945163 0.000220170979359174 0.00968752309180364 0.463154528303765
"ATP6V0E1" 0.423833002534069 6.18382734062352 4.17498362568576 0.000218623542714193 0.00968752309180364 0.462308317980683
"UQCR10" 0.358191330421271 4.88026191405283 4.14941599943204 0.000234966519105373 0.00996663738593726 0.450767315294679
"PRKCQ.AS1" -0.784060637500908 4.02025106081419 -4.11598936425759 0.000258154133949399 0.0104992720789229 0.442213217819797
"PRDM11" -0.799885163744256 3.05140550860186 -4.10212154625902 0.000268420593352904 0.0106771680884875 0.441101795191254
"TLK2" -0.210025287756372 5.77212031960623 -4.15653272269542 0.00023030059500963 0.00992568679944697 0.427244438283952
"KLRF1" -1.37281432597326 3.58781355844072 -4.0980638861002 0.00027149956743092 0.0106771680884875 0.426035198253025
"SSR3" 0.324558854121155 6.0386759947742 4.16018788244456 0.000227939680218071 0.00988185554827756 0.425624061787237
"ARMCX5" -0.430695037539401 2.67145351089416 -4.09532093302765 0.000273600541909988 0.0107185966451913 0.419573510113155
"LYRM9" -0.459227745213625 2.38116675363774 -4.09853086526203 0.000271143463754423 0.0106771680884875 0.414760821907062
"WFS1" 0.814990016433728 1.35140788049337 4.13133683591844 0.000247241399771524 0.0102657415003726 0.412281143519103
"LMAN2" 0.285574535554911 6.91909843553436 4.155999107933 0.000230647267665845 0.00992568679944697 0.406942291385152
"TXLNGY" -0.450019144862663 6.01183495845268 -4.15060684269057 0.000234179349118423 0.00996663738593726 0.405823124234235
"SEC24D" 0.366851065008794 5.14652828223624 4.1364830552878 0.000243684637544395 0.0102221285763077 0.399981985525773
"ACADSB" -0.372372645138997 4.19361108432703 -4.1059339215867 0.00026555898164645 0.0106151576663557 0.395553101453137
"FKBP1A" 0.441955336036872 7.28158721764681 4.15080773740508 0.000234046809559642 0.00996663738593726 0.395303580214974
"NDRG2" -0.889927116745721 2.96504557047176 -4.08398188124947 0.000282456315022301 0.0108354153155445 0.395023303688314
"CHD6" -0.323580355023253 6.61160811585969 -4.14359578969489 0.000238851343949076 0.0100590537423125 0.375222190011898
"ZNF7" -0.39500835413915 3.78904773014717 -4.08151117917734 0.000284422921984949 0.0108354153155445 0.36075873780831
"NIPSNAP3A" 0.546814220232196 3.50687347110775 4.07783273425218 0.000287375767602348 0.0108354153155445 0.359498298699746
"ZNF302" -0.724928848361104 3.41951334524493 -4.07171943988977 0.000292349820844841 0.0108354153155445 0.358152237948267
"CTC1" -0.421062674415849 7.22269703828444 -4.13516971930772 0.000244587532464787 0.0102221285763077 0.352803249825241
"UBE2L3" 0.343602886891889 6.23773940841393 4.13410176870973 0.000245324150873057 0.0102221285763077 0.352085026998358
"SLC11A1" 0.758942190145659 9.02199948910657 4.12442725511243 0.000252097181158707 0.0103579441122769 0.350383440372754
"PYGM" -0.56500426648674 2.72471847836235 -4.0633109437021 0.00029932953923438 0.0108982268338602 0.340824923125719
"NAPA" 0.374893454348061 6.89698268797309 4.12970899036375 0.000248377048201183 0.0102767093066258 0.336683698558559
"AEBP1" -1.27723585954329 2.85926098590156 -4.0597823808656 0.000302306966150333 0.0108982268338602 0.330966752359511
"RARA" 0.581894274462691 7.64443291699871 4.12486868279655 0.000251784182393106 0.0103579441122769 0.329757309191694
"TOGARAM1" -0.355119445289172 3.74199131432445 -4.06756621990556 0.000295777138863139 0.0108982268338602 0.327051986540743
"HRH2" 1.02184422012783 6.76672450378061 4.11591517982148 0.000258208014152615 0.0104992720789229 0.301422470418663
"AKT3" -0.5865336265908 4.5010408952569 -4.07734054443087 0.000287773143610218 0.0108354153155445 0.301164148700145
"ARF1" 0.251194890991348 8.76299106624397 4.1080100056638 0.000264013265076512 0.0106151576663557 0.300759651060172
"POLG2" -0.302859070573946 4.54359010460222 -4.07892293005965 0.000286497499060618 0.0108354153155445 0.297116033502389
"CBX7" -0.475646776132909 5.88920704082702 -4.10691083287323 0.000264830533977672 0.0106151576663557 0.29341714134416
"PSMB10" 0.378075921366704 5.82580373057053 4.10838011943275 0.000263738631611213 0.0106151576663557 0.293266029410612
"SERPINA1" 0.715951821135826 9.59877157220497 4.09867995425199 0.000271029869724793 0.0106771680884875 0.292302489536056
"GTPBP3" -0.349976548415836 4.13655391572451 -4.0628194508299 0.000299742534197359 0.0108982268338602 0.286816460081365
"ACO2" 0.240795662339488 6.78471009590229 4.10962879701784 0.000262814149712709 0.0106151576663557 0.282813500193749
"ZNF506" -0.466667007224044 4.20117204668367 -4.0569963242812 0.00030467836018588 0.0108982268338602 0.269101155359363
"ZZZ3" -0.324048404366002 4.75007001811546 -4.07344691329606 0.000290935773603339 0.0108354153155445 0.267246144093622
"CSTB" 0.431576353350581 6.25384501357424 4.09788305467398 0.000271637587054466 0.0106771680884875 0.255219911128354
"HMG20A" -0.287117243787034 4.84099621523386 -4.07087963370397 0.000293039688733572 0.0108354153155445 0.25291179681992
"OXNAD1" -0.794553291179045 5.1746038023077 -4.0739539609027 0.000290521997797482 0.0108354153155445 0.248602341918846
"MIDN" 0.489008269998957 9.80254724171656 4.07878624317036 0.000286607470336828 0.0108354153155445 0.242671067203824
"CEP120" -0.410694699759422 5.56686208705458 -4.07999319032648 0.000285637852167193 0.0108354153155445 0.235021960307369
"ZNF213.AS1" -0.614031754592978 3.04453384682224 -4.01724716518833 0.000340564636473406 0.0117082746160187 0.228065616601728
"LRPAP1" 0.326355849312248 7.11439459413604 4.08829400682161 0.000279055900066303 0.0108354153155445 0.227091285378934
"SIL1" 0.404415522546998 4.73447584270003 4.06080147027246 0.000301444081351527 0.0108982268338602 0.226083788877761
"PPP1R3E" -0.529144092097026 4.03828449289381 -4.03289239378091 0.000325970846210194 0.011414170497006 0.219825728549477
"ABCA1" 0.761372819786201 4.95730724777476 4.06307097555003 0.000299531111540144 0.0108982268338602 0.216091463511539
"MGAT4A" -0.530201436344226 6.30509738011513 -4.08023565565065 0.00028544345272007 0.0108354153155445 0.211494626140091
"GSN" 0.560065738160979 6.03318797442424 4.07906480207978 0.000286383399871404 0.0108354153155445 0.209449330200746
"CSF2RB" 0.71532396558672 6.87593518925225 4.08055281777952 0.000285189360139536 0.0108354153155445 0.206251438054555
"CLU" 1.28609571791083 6.62987339000188 4.07683534723561 0.000288181581843917 0.0108354153155445 0.198896610463099
"RALY" 0.221822933021667 7.76479699767475 4.07077926712986 0.000293122242677977 0.0108354153155445 0.186462244352776
"CTSC" 0.554355032703356 7.15717981573815 4.0721558480133 0.000291991957869946 0.0108354153155445 0.184784170726374
"SPTLC1" 0.25116114572396 5.22864355265443 4.05497941748683 0.000306406452327956 0.0109158455765899 0.179828881205053
"LILRB1" 1.00522659792154 7.78059735166804 4.06576434865588 0.000297276305962268 0.0108982268338602 0.175064558539063
"TMEM208" 0.38610925193215 3.60484925725349 4.00674663917029 0.000350716438520871 0.0119641510373133 0.171431288850538
"C3orf18" -0.568044461507376 2.92146247136806 -3.98853185822285 0.000369033655221283 0.0123584478846226 0.157186592261231
"NACC1" 0.247421930807473 6.08664064224642 4.05748970941132 0.000304257083108953 0.0108982268338602 0.150874445652647
"HMOX1" 0.974160469199292 6.80992930649257 4.05670729806305 0.000304925410920932 0.0108982268338602 0.143592373776011
"LAP3" 0.773021735789491 7.07307749865846 4.05663447215256 0.000304987691246087 0.0108982268338602 0.143533054442559
"RBM28" -0.357571472102902 5.2597521001481 -4.03950321327392 0.000319990121240725 0.0112636522676735 0.143488326256237
"TRIP11" -0.393210914565755 4.61374114453951 -4.02036055884295 0.000337610361061174 0.0116406473030215 0.139504089734102
"BCL3" 0.683018068210576 8.03969238388857 4.04911923303641 0.000311482182130863 0.0110632466617082 0.133532856168455
"INPP5E" -0.261255855252403 4.85105256086708 -4.02553754126368 0.000332753451943782 0.0115747159448999 0.132229064637079
"ZNF574" -0.504322551485859 3.68757075587645 -3.98682283928848 0.000370799588394572 0.0123584478846226 0.125831126137826
"AP1S1" 0.400926157733931 3.46278843266777 3.9844704793919 0.000373243822731432 0.0123980032609832 0.123463874715944
"SORT1" 0.746471470273703 6.31364706727207 4.04343359772141 0.000316485469576064 0.0112071971688917 0.110097052473173
"TARS3" -0.350854068334749 4.27278762776105 -3.99801451076232 0.000359383777832798 0.0121139034613066 0.10787744551
"NARF" 0.301724395176594 6.23663830855488 4.04144404245534 0.000318254791460165 0.0112361092841265 0.105380976959101
"BANF1" 0.339644629552599 5.12373483896613 4.02256769669593 0.000335531247454381 0.011602887008745 0.0999407846021008
"YIF1B" 0.424122093883352 5.30217344978139 4.02315722326047 0.000334978042200581 0.011602887008745 0.0906288684376948
"CD247" -0.718423194242939 7.50524648905957 -4.03263914239996 0.000326202124956838 0.011414170497006 0.0821900267191742
"DGKD" -0.328392705973735 7.96767991579241 -4.02779610173647 0.000330656039770759 0.01153578704431 0.0743947739296287
"ATP5PF" 0.280346297129062 4.95959183332219 4.00578440149302 0.000351661409067269 0.0119641510373133 0.0666270261042605
"CKS1B" 0.590218602228036 2.0673390744302 3.95659770737892 0.000403433101389074 0.013162390664047 0.0606381340746589
"DCTPP1" 0.533466511986341 2.8071932764597 3.94798899787593 0.00041323100008288 0.0132774385639709 0.0559892478310102
"TUBE1" -0.474893003648009 2.62920725945004 -3.9482776560883 0.000412898727985675 0.0132774385639709 0.055773076022942
"SEC61B" 0.267085849011661 5.59715773423687 4.01276461787685 0.000344862614819552 0.0118215696335818 0.0489404421899824
"DNAL1" -0.4909652643152 2.03795809642987 -3.95504305828152 0.000405185533501448 0.013162390664047 0.0462339116702513
"UNC5CL" -0.526526018869985 2.5626394047082 -3.93901496103014 0.000423692377477291 0.0135031905816546 0.0318279776291703
"LILRB2" 0.84161050768115 8.711908144728 4.00537335196388 0.000352065842091903 0.0119641510373133 0.0293136937864986
"TESPA1" -0.668956646389736 5.56801998503735 -3.99937985900752 0.000358014857548552 0.0121139034613066 0.025469865158108
"TCAF1" -0.613118618346006 2.38815374555525 -3.93535714722517 0.000428030326501545 0.0135773191692115 0.0165085574735278
"RNF149" 0.450832099564101 7.78751907333654 3.99784462952323 0.000359554461622907 0.0121139034613066 -0.00629994497865471
"ACP6" -0.54227044270396 2.38811299558521 -3.92522951794932 0.00044026888762154 0.0136862583303867 -0.00746631756618488
"MTPN" 0.327180441231662 7.53334207231616 3.99562937928386 0.000361787456085722 0.0121544093508913 -0.0153400474568404
"ZNF264" -0.32870957133664 5.01059788558731 -3.97252332347558 0.000385903082794481 0.0127824976188554 -0.0167178101857983
"PYCARD" 0.567423996279434 5.94657908813932 3.98662459886505 0.000371004965328731 0.0123584478846226 -0.0333690787453609
"USP21" -0.270458343317171 5.15222849780078 -3.96709783403762 0.00039178978020757 0.0129411347008618 -0.0413667480180182
"POLR2J4" -0.491811464161217 2.55180642619836 -3.90866421467935 0.000461027943428912 0.0137980748957201 -0.0425402694420347
"ZNF875" -0.381185437444167 4.91852893130187 -3.95976580461239 0.000399884875424832 0.0131069092916671 -0.0429884959216418
"FAM157D" 1.18409734798547 2.98898933758348 3.9097116678832 0.000459687455178855 0.0137980748957201 -0.044509127924858
"LINC00869" -0.590823694484575 3.53276491822464 -3.91243768736546 0.000456216632824276 0.0137941193186253 -0.0527172986123832
"ROMO1" 0.389846881162238 4.10454296804925 3.92949854919744 0.000435068899922908 0.0136083089333977 -0.0659912467787045
"NDUFB3" 0.481045317842099 3.84924739652079 3.91989985447618 0.000446846120861506 0.0136862583303867 -0.0697946282942556
"OTUD6B.AS1" -0.443295188021049 3.14241472005307 -3.89695385974063 0.000476276838282706 0.0139842505215349 -0.0754819443600541
"C10orf143" -0.72052889786755 1.74851626934015 -3.9137926928469 0.000454500953321171 0.0137941193186253 -0.0764944949564601
"IKZF2" -0.966509364836202 4.43646211378097 -3.92410400980966 0.000441649926251088 0.0136862583303867 -0.0815055835041214
"PIGL" -0.52696948490995 4.43905459148277 -3.9276666224681 0.000437292923462805 0.0136416882367021 -0.0850127731576453
"CLSPN" 1.22879896727663 2.21115128773082 3.89146004091057 0.00048359945257104 0.0139842505215349 -0.0878775926843876
"ATP6AP1" 0.314154617400571 7.40484403419442 3.96562122002932 0.000393407069899063 0.0129582574532116 -0.0959542200470649
"ZNF747" -0.548110567517356 2.20216608511018 -3.8856588842987 0.000491451049561935 0.0139842505215349 -0.110374521966743
"PSMB7" 0.223887171362876 5.88485880658168 3.95588308832658 0.000404237711894 0.013162390664047 -0.11232665788904
"WWP2" 0.233889138438692 6.73892049589506 3.9595343250042 0.000400143092350759 0.0131069092916671 -0.115494508900069
